image_name,ground_truth,svm_preds,nn_preds,nn_score_0,nn_score_1,nn_score_2,nn_score_3,nn_score_4,top_2_difference_under_0.02
1267.jpg,3,3,3,0.0,3.4947674e-22,2.99077e-31,3.861143e-08,1.220398e-22,True
1267.jpg,4,3,3,2.057762e-37,3.9314384e-26,6.263459e-14,1.0,7.310337e-28,False
1267.jpg,4,3,3,2.057762e-37,3.9314384e-26,6.263459e-14,1.0,7.310337e-28,False
1268.jpg,4,2,2,4.2852324e-20,3.0354214e-25,0.99999094,0.00047149608,8.963844e-30,False
1268.jpg,4,3,3,4.8991964e-34,0.0,1.00745875e-30,4.298463e-19,2.7115864e-26,True
1268.jpg,4,2,2,4.2852324e-20,3.0354214e-25,0.99999094,0.00047149608,8.963844e-30,False
1269.jpg,0,0,0,1.0,1.4297918e-37,7.995103e-18,1.0944684e-12,1.2178845e-33,False
1269.jpg,4,4,1,4.9027784e-22,2.0489239e-13,1.1362852e-25,1.5890867e-19,3.8518955e-35,True
1269.jpg,4,4,0,1.4455319e-14,1.7287705e-20,0.0,2.436991e-19,2.6587334e-34,True
127.jpg,3,3,3,1.0203836e-32,2.130504e-16,0.0,1.0,4.4215413e-30,False
1270.jpg,4,3,2,4.5175923e-07,4.54103e-21,8.172699e-05,2.6264509e-06,1.9883063e-29,True
1270.jpg,4,3,2,4.990586e-19,1.5194117e-23,0.00044912595,7.1642575e-08,2.7775176e-36,True
1270.jpg,4,3,2,4.5175923e-07,4.54103e-21,8.172699e-05,2.6264509e-06,1.9883063e-29,True
1271.jpg,0,3,3,3.768784e-10,4.530577e-37,9.638935e-10,8.220872e-05,9.2508054e-26,True
1271.jpg,4,3,2,7.929407e-10,0.0,0.00039704258,2.2212814e-15,4.4541125e-30,True
1271.jpg,4,3,3,3.768784e-10,4.530577e-37,9.638935e-10,8.220872e-05,9.2508054e-26,True
1272.jpg,4,2,0,1.0,9.4404845e-36,1.5444815e-08,0.19700325,9.029855e-27,False
1272.jpg,4,2,2,4.3059577e-14,3.085028e-29,0.999524,3.4132616e-05,1.19569605e-33,False
1272.jpg,4,2,0,1.0,9.4404845e-36,1.5444815e-08,0.19700325,9.029855e-27,False
1273.jpg,4,0,3,0.9322424,5.965438e-33,5.473981e-27,0.9980502,6.8190133e-32,False
1273.jpg,4,3,3,4.2192977e-26,2.1511678e-29,1.4842034e-05,0.0027089908,7.377557e-32,True
1273.jpg,4,3,3,4.2192977e-26,2.1511678e-29,1.4842034e-05,0.0027089908,7.377557e-32,True
1274.jpg,2,3,2,5.1122654e-20,4.9397604e-11,1.0,0.00083381723,3.508505e-26,False
1274.jpg,4,3,0,4.8799262e-20,2.3892907e-26,2.0485575e-31,1.504608e-35,5.1661525e-37,True
1274.jpg,4,3,2,5.1122654e-20,4.9397604e-11,1.0,0.00083381723,3.508505e-26,False
1275.jpg,4,3,2,1.6875935e-31,0.0,0.1641576,0.00040101152,1.99882e-25,False
1275.jpg,4,3,3,9.726694e-33,0.0,7.4448305e-09,0.9991565,7.173352e-34,False
1276.jpg,4,2,2,2.5354222e-35,4.5925637e-27,1.0,2.2791926e-09,1.3906916e-27,False
1276.jpg,4,2,2,4.0685003e-30,9.7652555e-24,1.0,0.00094471494,2.424041e-32,False
1276.jpg,4,2,2,2.5354222e-35,4.5925637e-27,1.0,2.2791926e-09,1.3906916e-27,False
1277.jpg,4,1,1,8.043911e-37,1.0,0.0,1.0366527e-27,7.898136e-39,False
1277.jpg,4,3,3,0.98680127,1.3825099e-33,0.00037833952,1.0,2.4624577e-25,True
1277.jpg,4,1,1,8.043911e-37,1.0,0.0,1.0366527e-27,7.898136e-39,False
1278.jpg,4,3,3,2.2716351e-14,1.0649123e-31,1.1548106e-07,0.95705837,4.6916428e-25,False
1278.jpg,4,3,3,2.0689746e-33,7.530992e-17,3.1963357e-25,0.99999857,2.439498e-30,False
1279.jpg,4,3,2,8.0852826e-16,0.0,0.9999975,0.00030871812,8.6753665e-31,False
1279.jpg,4,2,2,1.6215769e-21,1.1871453e-36,0.9999926,0.99995863,1.4164076e-33,True
1279.jpg,4,3,2,8.0852826e-16,0.0,0.9999975,0.00030871812,8.6753665e-31,False
128.jpg,2,2,2,2.004008e-36,0.0,1.0,1.1693783e-13,0.0,False
1280.jpg,4,3,3,0.0,9.8662995e-20,0.0,7.995536e-09,1.1605024e-38,True
1280.jpg,4,3,2,2.4855442e-23,0.0,0.9999423,0.999861,1.6612265e-24,True
1281.jpg,4,3,3,5.582613e-39,0.06258468,2.2328626e-21,0.99843246,3.4734143e-34,False
1281.jpg,4,0,0,0.77530575,2.478674e-35,7.230791e-10,0.06466133,2.2598639e-36,False
1282.jpg,1,1,1,2.6320147e-32,1.0,3.2350875e-17,5.714615e-22,2.7959112e-34,False
1282.jpg,4,3,3,2.548826e-26,0.0021159751,4.556242e-08,1.0,6.7489277e-34,False
1282.jpg,4,1,1,2.6320147e-32,1.0,3.2350875e-17,5.714615e-22,2.7959112e-34,False
1283.jpg,4,4,3,2.9982047e-32,1.2426548e-24,0.0,1.2011382e-07,5.393849e-33,True
1283.jpg,4,3,3,7.9066165e-29,8.425255e-14,6.3352062e-12,0.0006087906,6.668184e-28,True
1283.jpg,4,4,3,2.9982047e-32,1.2426548e-24,0.0,1.2011382e-07,5.393849e-33,True
1284.jpg,3,3,3,1.1847015e-15,3.13013e-39,1.7947766e-23,0.11344228,2.3093231e-33,False
1284.jpg,4,3,3,1.4268464e-19,8.164067e-31,6.921071e-37,1.0,2.394813e-32,False
1284.jpg,4,3,3,1.1847015e-15,3.13013e-39,1.7947766e-23,0.11344228,2.3093231e-33,False
1285.jpg,2,2,2,0.0,0.994062,0.99783,3.737152e-10,1.2623217e-29,True
1285.jpg,4,3,3,5.2955725e-13,8.693791e-15,1.8504836e-32,3.612118e-11,3.3138013e-25,True
1285.jpg,4,2,2,0.0,0.994062,0.99783,3.737152e-10,1.2623217e-29,True
1286.jpg,4,3,0,0.016463326,7.407062e-15,0.0,2.9091447e-16,8.0677215e-31,True
1286.jpg,4,2,2,1.3073066e-19,8.9679895e-36,1.0,0.9998435,2.7057962e-29,True
1286.jpg,4,3,0,0.016463326,7.407062e-15,0.0,2.9091447e-16,8.0677215e-31,True
1287.jpg,2,2,2,4.964747e-25,0.0,1.0,1.6277194e-13,0.0,False
1287.jpg,4,2,2,4.964747e-25,0.0,1.0,1.6277194e-13,0.0,False
1288.jpg,1,3,3,3.0332154e-22,1.4049164e-14,1.2733454e-19,0.9999987,2.6530334e-31,False
1288.jpg,4,1,1,0.0,1.0,0.0,6.500341e-19,1.32363e-27,False
1288.jpg,4,1,1,0.0,1.0,0.0,6.500341e-19,1.32363e-27,False
1289.jpg,4,2,2,1.0141716e-12,5.1526678e-23,1.0,1.7633251e-12,5.9069427e-27,False
1289.jpg,4,3,3,3.1278729e-13,1.1974881e-21,0.0,1.0,1.0735101e-31,False
1289.jpg,4,3,3,3.1278729e-13,1.1974881e-21,0.0,1.0,1.0735101e-31,False
129.jpg,3,0,3,2.066445e-06,1.5305376e-34,5.0208034e-23,0.9768076,4.3304207e-36,False
13.jpg,0,0,0,0.9999999,2.4811337e-35,3.251632e-23,7.9989787e-10,1.1189405e-35,False
130.jpg,0,3,3,2.7744326e-16,6.723567e-26,8.452507e-25,1.0,1.523793e-32,False
131.jpg,3,3,3,1.8324095e-17,9.504648e-31,3.097478e-08,0.99995375,6.3594623e-25,False
132.jpg,2,2,2,1.4294378e-29,3.0230523e-28,0.6801265,6.5753076e-12,1.04031044e-32,False
133.jpg,0,0,0,1.0,0.0,3.718587e-36,1.125442e-22,1.4227096e-35,False
134.jpg,2,0,3,4.35576e-05,0.0,7.759859e-10,0.1325129,8.672541e-34,False
135.jpg,0,0,0,1.0,0.0,4.0644996e-37,2.5446102e-18,5.8341886e-33,False
136.jpg,0,0,0,1.0,0.0,5.7016655e-20,5.52241e-08,2.117245e-35,False
137.jpg,1,1,1,1.4212385e-29,1.0,0.0,6.166295e-25,0.0,False
138.jpg,0,3,0,1.0,7.692555e-37,2.834382e-16,5.2404965e-05,8.085009e-30,False
139.jpg,0,0,0,1.0,9.315124e-31,1.2972564e-27,3.618539e-05,1.53954e-31,False
14.jpg,1,1,1,0.0,1.0,0.0,2.7141117e-11,0.0,False
140.jpg,1,1,1,0.0,1.0,0.0,0.0,1.4308657e-31,False
141.jpg,0,0,0,1.0,1.16476e-38,4.040541e-28,2.1721962e-13,7.0782677e-34,False
142.jpg,1,3,1,3.1982892e-09,1.4396761e-07,5.358254e-38,1.5931287e-12,1.6740078e-30,True
143.jpg,1,1,1,1.0148814e-35,1.0,1.1491633e-38,1.0933156e-14,0.0,False
144.jpg,0,3,3,2.8160608e-08,0.0,9.382121e-26,0.009401712,5.403058e-39,True
145.jpg,3,3,3,2.7921736e-24,8.632331e-36,0.06076519,0.78625697,2.1264395e-28,False
146.jpg,3,2,3,5.1943628e-14,1.3768423e-32,1.7417639e-13,1.0,4.379856e-31,False
147.jpg,3,2,1,3.3167326e-34,0.12253029,7.511798e-09,6.4346737e-09,1.9472471e-29,False
148.jpg,1,1,1,0.0,1.0,0.0,2.2404278e-16,3.176542e-28,False
149.jpg,1,3,1,0.0,7.7721777e-19,1.869776e-33,3.5342226e-22,1.1653035e-36,True
15.jpg,1,1,1,1.553915e-36,1.0,1.1242655e-38,4.2938843e-22,7.9327215e-36,False
150.jpg,0,0,0,1.0,1.3454875e-38,1.6077763e-18,2.5958989e-06,3.012188e-34,False
151.jpg,3,3,3,5.1784566e-10,0.0,1.625032e-14,0.99991536,1.3318005e-33,False
152.jpg,3,3,3,9.417041e-27,2.9775858e-25,1.8392676e-11,0.9999634,0.0,False
153.jpg,3,2,3,7.257988e-35,2.5817397e-15,0.000231953,0.99999654,2.4215636e-25,False
154.jpg,0,0,0,1.0,6.536344e-27,1.33899724e-20,3.283584e-09,1.6259258e-28,False
155.jpg,2,2,2,8.5205136e-27,2.1543111e-23,1.0,0.00035246767,0.0,False
156.jpg,3,3,3,0.0,0.0,2.997559e-07,0.37216118,2.4777665e-35,False
157.jpg,3,2,3,3.2023936e-15,6.195536e-39,1.805209e-13,0.989475,2.1757142e-34,False
158.jpg,2,2,2,2.419111e-37,8.85561e-34,1.0,0.99990594,0.0,True
159.jpg,1,1,1,9.471164e-32,0.999803,3.4080795e-18,8.3186696e-10,1.2367516e-26,False
16.jpg,2,2,2,1.5266442e-24,0.0,1.0,1.2511955e-20,7.2972196e-34,False
160.jpg,3,3,3,1.2342154e-12,0.0,0.000113858696,0.6544661,3.3766578e-34,False
161.jpg,1,1,1,1.8915873e-31,0.99640983,0.0010216084,3.9526597e-17,1.6555338e-38,False
162.jpg,1,1,1,0.0,1.0,0.0,3.814542e-24,1.5664663e-37,False
163.jpg,3,3,3,2.028083e-25,2.1480408e-24,4.4154107e-09,0.93954563,9.130787e-28,False
164.jpg,1,1,1,1.7420668e-31,0.9999995,3.7960817e-22,4.8224265e-06,2.6404437e-23,False
166.jpg,0,3,0,0.9999989,1.1524251e-30,1.8892249e-13,1.8991815e-06,2.7233856e-32,False
167.jpg,3,3,3,0.0,1.8601873e-24,3.962699e-17,1.0,4.7184726e-26,False
168.jpg,1,1,1,0.0,1.0,2.637619e-20,0.00033095,8.35554e-30,False
169.jpg,1,1,1,1.53988e-17,1.0,8.008569e-39,1.6984083e-34,2.6977157e-29,False
17.jpg,1,1,1,1.4464182e-24,1.0,4.1687656e-30,6.8470626e-24,3.5564658e-32,False
170.jpg,0,2,0,0.9999355,4.585396e-38,9.601307e-07,2.9088276e-09,3.0040437e-32,False
171.jpg,0,0,0,0.9999368,6.7938734e-34,1.7291747e-10,6.7876735e-14,5.541735e-36,False
172.jpg,1,1,1,0.0,1.0,1.6225626e-19,1.6978007e-25,3.6904533e-35,False
173.jpg,3,3,1,0.0,0.9999994,3.3632743e-12,0.99913365,3.1955954e-23,True
174.jpg,1,1,1,8.884014e-38,0.10779429,9.090275e-07,3.0234606e-10,6.578196e-26,False
175.jpg,0,0,0,1.0,1.9460873e-38,1.5873741e-24,1.1535397e-12,9.213516e-32,False
176.jpg,3,3,3,7.3271126e-29,2.1918323e-35,0.34926394,0.9998977,2.2930465e-27,False
177.jpg,3,3,3,3.657484e-12,3.9725786e-34,9.916612e-17,1.0,2.5800716e-33,False
178.jpg,0,0,0,1.0,0.0,7.232244e-31,5.763171e-11,1.57629655e-30,False
18.jpg,2,2,2,0.0008933669,6.108562e-32,0.9999958,7.819291e-17,2.5187037e-37,False
180.jpg,1,1,1,1.1670293e-29,1.0,0.0,5.0319523e-27,1.9855952e-34,False
181.jpg,3,3,3,2.8312312e-35,2.1520425e-17,0.7636695,0.8916,4.160358e-24,False
182.jpg,2,2,2,9.936379e-17,0.0,1.0,6.731786e-09,0.0,False
183.jpg,3,3,3,3.75546e-17,0.0,1.4227616e-08,0.99821824,1.4605654e-35,False
184.jpg,1,3,3,0.0,4.1131937e-15,2.4246755e-35,1.4000542e-06,2.0515066e-30,True
185.jpg,1,3,1,9.023434e-38,1.0,2.0759206e-21,0.9985781,1.7413643e-29,True
186.jpg,1,1,1,0.0,1.0,0.0,9.37816e-07,3.6727695e-36,False
187.jpg,1,1,1,2.0418737e-21,1.0,0.0,1.797191e-20,7.695765e-34,False
188.jpg,1,1,1,2.888193e-37,1.0,0.0,5.009704e-09,3.3947088e-29,False
189.jpg,2,2,2,1.2384182e-11,2.183828e-28,0.99995244,2.1649724e-11,0.0,False
19.jpg,3,3,3,3.7675864e-16,1.7976445e-19,4.122387e-28,5.866355e-08,1.0000982e-32,True
190.jpg,3,4,2,0.0,0.0,3.1822993e-23,9.124151e-25,0.0,True
191.jpg,3,3,3,2.1920399e-29,1.6068981e-27,2.7786642e-12,1.0,9.154149e-29,False
192.jpg,1,1,1,1.2835647e-23,1.0,1.9238476e-23,1.0055232e-12,1.08348495e-27,False
193.jpg,3,3,3,0.0,9.517791e-29,0.46946257,0.9999975,5.618529e-31,False
194.jpg,3,3,3,1.1855486e-12,7.4124736e-34,2.7140163e-09,0.9163577,1.2139777e-35,False
195.jpg,3,3,2,5.8921287e-29,3.249898e-29,3.4384558e-07,4.0392117e-15,1.4820982e-31,True
196.jpg,0,4,3,0.0,0.0,2.2384042e-30,6.069061e-22,1.1465622e-38,True
198.jpg,3,2,2,1.9373558e-14,2.4419248e-25,0.5091045,8.839664e-11,0.0,False
199.jpg,2,2,2,1.9669804e-35,0.0,1.0,1.04714995e-11,3.4167203e-27,False
2.jpg,2,2,2,4.7089785e-26,2.3386523e-23,0.996983,2.344533e-09,1.4479942e-28,False
20.jpg,0,0,0,1.0,1.3495554e-28,2.3216421e-07,8.83234e-17,4.911429e-36,False
200.jpg,1,1,1,0.0,0.994221,0.0,2.6256768e-32,1.9271054e-34,False
201.jpg,1,1,1,4.475286e-36,1.0,1.4902266e-14,1.1945818e-21,8.2462496e-26,False
202.jpg,1,1,1,0.0,1.0,6.166124e-27,2.2492056e-08,3.0314553e-38,False
204.jpg,0,0,0,0.9996087,0.0,5.002814e-15,6.257699e-05,6.2883344e-36,False
205.jpg,1,1,1,1.1959351e-15,1.0,3.830339e-14,1.2962503e-15,0.0,False
206.jpg,1,1,1,0.0,1.0,3.7260754e-11,2.2194149e-33,7.947908e-33,False
207.jpg,0,0,0,1.0,8.488131e-36,2.8233215e-23,3.1945694e-13,1.1797298e-33,False
208.jpg,0,3,3,1.8867171e-22,3.4325242e-29,1.0089968e-12,1.0432498e-05,9.16191e-28,True
209.jpg,1,1,1,3.0617645e-31,1.0,3.7835287e-13,4.441248e-13,1.9726909e-28,False
210.jpg,0,0,0,1.0,8.333587e-35,1.3690166e-26,3.9350123e-17,2.4783253e-34,False
212.jpg,1,4,3,1.7124477e-34,2.6143227e-17,1.7175379e-26,0.00055829395,1.0240325e-34,True
213.jpg,3,3,1,1.032684e-31,4.0335064e-19,2.3930596e-32,5.483806e-26,3.73667e-31,True
214.jpg,3,3,3,0.0,5.9128964e-34,1.620298e-20,1.0,1.3586646e-32,False
215.jpg,1,1,1,5.441601e-29,1.0,1.4011196e-32,3.928582e-30,2.280877e-34,False
216.jpg,3,3,3,2.111801e-12,2.835678e-32,2.5599155e-18,1.0,1.6862938e-38,False
217.jpg,3,3,3,3.3413342e-17,3.366908e-34,1.4015411e-18,0.99999714,5.664307e-37,False
218.jpg,1,1,1,1.9218778e-27,1.0,1.3066547e-32,1.347332e-11,0.0,False
219.jpg,3,3,3,1.6392021e-37,2.4720772e-17,0.015511417,0.9997805,1.7055164e-28,False
22.jpg,2,2,2,5.5775263e-24,1.8116173e-36,0.9999974,9.762938e-07,0.0,False
220.jpg,3,3,3,8.318056e-20,1.0144523e-34,6.3382215e-14,0.99999905,8.097231e-30,False
221.jpg,2,2,2,1.1515639e-30,2.6171123e-28,1.0,0.0060505895,6.3374956e-33,False
222.jpg,1,1,1,3.5940425e-38,1.0,1.9487612e-16,1.0436311e-29,3.5147717e-35,False
223.jpg,2,3,3,2.3158889e-06,4.5060283e-24,1.3319021e-18,0.9987978,5.4941214e-29,False
224.jpg,1,1,1,0.0,1.0,4.4800094e-32,2.1362547e-19,1.5073537e-28,False
225.jpg,3,3,3,2.5140489e-29,2.296668e-06,2.0264486e-20,0.00052461383,1.9724162e-32,True
226.jpg,1,1,1,8.499361e-24,1.0,0.0,3.315303e-08,0.0,False
227.jpg,1,1,1,0.0,1.0,2.4950042e-17,7.247363e-09,0.0,False
228.jpg,0,0,0,0.99686337,2.1240955e-29,7.970566e-16,0.013658583,1.653941e-33,False
229.jpg,0,0,0,1.0,7.0174387e-38,1.1083298e-18,1.4440579e-10,9.006749e-32,False
23.jpg,2,2,3,4.1726168e-22,0.0,0.00086758,0.90436536,1.1439159e-36,False
231.jpg,0,3,3,5.8422243e-12,2.3076025e-36,1.8051048e-14,0.9999993,7.6550654e-27,False
232.jpg,3,3,3,7.766566e-14,0.0,1.1932545e-13,0.0008465051,3.2961875e-33,True
233.jpg,3,2,2,4.1393945e-26,2.8371985e-13,1.9259585e-12,1.9050938e-15,3.3793997e-28,True
234.jpg,1,1,1,1.0935628e-12,1.0,3.767106e-34,1.0311274e-19,4.826459e-35,False
235.jpg,3,3,3,3.6716413e-10,2.6755514e-19,6.804153e-24,1.0,1.5004535e-34,False
236.jpg,2,2,2,6.5485874e-23,4.0930705e-35,1.0,2.2782897e-08,1.2269493e-26,False
237.jpg,0,0,0,0.99997675,7.339557e-30,2.4670114e-15,0.065332055,1.1869978e-33,False
238.jpg,1,3,0,2.1254701e-07,1.9189627e-19,1.2107099e-32,5.5184785e-13,6.9605664e-32,True
239.jpg,0,0,0,1.0,0.0,2.0258025e-17,1.5491909e-07,1.6644529e-34,False
24.jpg,0,4,3,6.972889e-27,1.711925e-34,5.5002106e-26,0.99975973,7.761138e-31,False
240.jpg,0,0,0,1.0,7.9201e-39,3.6727267e-14,1.6170111e-06,4.5340934e-34,False
241.jpg,1,1,1,2.2930657e-33,1.0,9.930499e-33,1.5783272e-19,0.0,False
242.jpg,3,2,2,3.159275e-12,4.9493395e-31,1.0,3.3502697e-06,2.5276297e-27,False
243.jpg,0,2,3,7.2761883e-31,1.113856e-12,4.2469846e-06,0.82726794,1.2970784e-27,False
244.jpg,3,3,3,9.90017e-17,7.466913e-32,7.367578e-12,1.0,1.5944324e-31,False
245.jpg,0,0,0,0.011820537,2.529158e-16,1.5526337e-23,2.2015215e-06,3.0703167e-37,True
247.jpg,2,2,2,2.688865e-10,0.0,1.0,1.9323032e-18,8.57639e-31,False
248.jpg,3,3,3,1.4361366e-17,1.5155692e-29,1.6141296e-19,1.0,1.0062483e-31,False
249.jpg,1,1,1,2.8391078e-18,1.0,3.1581578e-25,3.733332e-18,9.956497e-30,False
25.jpg,0,0,0,0.00030828634,2.7126294e-35,3.5625107e-23,1.4995481e-13,1.1834338e-35,True
250.jpg,0,3,0,0.9999325,0.0,4.9990535e-16,0.11895683,0.0,False
251.jpg,0,3,3,1.6768093e-20,7.785012e-15,4.5537196e-32,2.6433398e-09,3.3392424e-26,True
252.jpg,0,3,3,0.98133767,7.0074427e-28,5.708185e-23,0.99771285,2.4071462e-28,True
253.jpg,2,3,3,5.64915e-25,0.0,0.7679904,0.99999595,4.1415068e-28,False
254.jpg,1,1,1,2.0169315e-28,1.0,0.0,8.7645017e-26,1.9221946e-33,False
255.jpg,1,3,3,0.0,1.00525105e-23,0.0,6.458866e-11,8.524259e-33,True
256.jpg,2,0,2,0.002023609,2.1482881e-30,0.9970407,8.3851636e-17,3.0734367e-35,False
258.jpg,0,0,0,1.0,1.1061455e-34,2.1264288e-23,4.183191e-11,2.0020607e-35,False
26.jpg,3,3,3,1.2915096e-11,0.0,2.710004e-07,0.9999728,1.300109e-36,False
260.jpg,1,3,3,0.0,6.72205e-27,0.0,2.7386085e-08,1.4978243e-32,True
261.jpg,2,2,2,8.2292106e-35,0.0,1.0,5.36621e-16,1.5383025e-37,False
262.jpg,1,1,1,8.3866133e-22,1.0,0.0,6.5557633e-22,4.118995e-34,False
263.jpg,2,2,2,1.1038194e-18,0.0,1.0,9.198031e-17,0.0,False
264.jpg,3,2,2,1.9025234e-37,0.0,1.0,6.2110013e-12,7.816837e-34,False
265.jpg,0,0,0,0.99999547,1.2124967e-35,0.18443447,4.0051275e-18,1.3267518e-38,False
266.jpg,2,2,2,2.4012074e-17,1.5298282e-23,0.9999881,1.4381733e-13,1.2963212e-35,False
267.jpg,2,2,2,8.3534426e-21,1.8422592e-37,1.0,6.5052363e-09,7.020627e-30,False
268.jpg,1,1,1,0.0,0.9997911,0.0,1.8285633e-23,2.466856e-34,False
269.jpg,1,1,1,3.7324536e-12,1.0,6.4146264e-24,2.3282464e-23,1.7133636e-25,False
270.jpg,2,2,2,1.9585089e-31,2.0651763e-23,1.0,8.29345e-17,7.4248936e-35,False
272.jpg,1,1,1,2.4825644e-19,1.0,7.466587e-13,3.04788e-12,1.8485799e-23,False
273.jpg,2,1,1,1.0438211e-31,0.92739946,1.3016046e-33,0.08429924,1.1771878e-29,False
274.jpg,0,0,0,1.0,2.3340231e-26,8.0039955e-15,2.5754081e-05,5.893209e-36,False
276.jpg,0,1,1,5.1001185e-32,0.9999286,2.084107e-23,1.1869892e-17,1.5466257e-33,False
277.jpg,2,2,3,9.578587e-28,5.6983954e-23,0.00025494344,0.007690857,7.1153236e-28,True
278.jpg,1,3,3,0.0,8.590443e-22,0.0,9.394013e-18,1.0992684e-33,True
279.jpg,1,1,1,1.4266258e-38,1.0,2.1084318e-16,1.4770139e-07,5.5939053e-34,False
28.jpg,2,3,3,1.4387729e-26,2.681235e-17,5.676395e-38,6.804625e-15,3.256923e-29,True
281.jpg,0,3,3,0.10755445,1.4715375e-28,3.201754e-10,0.9998104,6.6249594e-34,False
282.jpg,0,0,0,0.9990018,0.0,6.6147305e-12,1.0384699e-07,3.7908056e-34,False
283.jpg,1,3,3,0.0,1.865926e-13,4.728153e-39,3.2724983e-09,3.233343e-35,True
284.jpg,1,1,1,1.9087038e-28,1.0,8.876985e-34,9.025581e-28,8.8641964e-26,False
285.jpg,2,2,2,2.379102e-13,1.1031597e-38,1.0,2.6641224e-13,5.15864e-33,False
286.jpg,3,3,3,2.030443e-26,3.4530357e-23,6.9341576e-13,0.94618344,1.8609074e-28,False
287.jpg,3,4,3,0.0,2.6949292e-21,0.0,7.9953405e-12,1.2996696e-33,True
288.jpg,2,2,2,4.4485573e-31,3.0819625e-26,1.0,3.3685305e-05,1.2826941e-37,False
290.jpg,2,0,2,3.6282064e-11,7.561119e-35,0.9999912,1.7340862e-10,8.535341e-36,False
291.jpg,1,3,1,4.3083744e-36,1.4138922e-05,6.7959342e-15,2.3549153e-06,1.8853531e-34,True
292.jpg,1,1,1,3.059543e-33,1.0,6.195536e-39,9.2365e-31,0.0,False
294.jpg,3,3,3,1.580869e-20,7.5848887e-29,3.490294e-20,1.0,1.0379706e-34,False
295.jpg,2,2,2,1.3002151e-18,1.6901442e-09,1.7645198e-05,8.470972e-17,4.1554785e-29,True
296.jpg,3,3,3,4.7142234e-35,0.0,7.732154e-11,1.0,8.869232e-27,False
297.jpg,0,1,1,1.364146e-36,0.99999917,3.8070196e-20,6.268831e-16,3.4116713e-32,False
298.jpg,3,3,3,0.0,6.2162986e-31,7.4576184e-36,1.0,9.60976e-30,False
299.jpg,0,0,0,1.0,3.727685e-39,1.9634872e-20,3.1099038e-08,5.3363515e-36,False
3.jpg,2,4,3,1.5621494e-25,2.3383619e-27,2.7678103e-12,1.16998145e-08,3.012152e-35,True
30.jpg,2,2,2,0.0,1.1731162e-31,1.0,4.3798843e-11,2.1125148e-30,False
300.jpg,0,3,0,0.99998546,3.9644247e-16,2.6747867e-26,6.98012e-07,7.0123207e-25,False
301.jpg,0,0,0,1.0,1.516751e-34,0.0,2.3378412e-07,2.6976046e-35,False
302.jpg,3,3,3,2.916965e-18,6.648149e-34,2.641933e-17,1.0,2.0745497e-37,False
303.jpg,2,2,2,6.243747e-16,2.1740599e-37,1.0,5.2745593e-15,0.0,False
304.jpg,2,2,2,2.3757216e-26,2.8216384e-18,0.8511771,7.2062477e-16,2.1149911e-29,False
305.jpg,0,3,3,0.0014591624,1.7492058e-38,3.3536304e-14,1.0,6.368663e-25,False
306.jpg,0,3,3,0.0,1.1119906e-11,5.5556547e-24,0.00019629716,2.0445498e-26,True
307.jpg,3,3,1,1.1814903e-34,1.1375941e-08,1.7971113e-32,2.287818e-15,5.2116654e-27,True
308.jpg,3,3,3,1.2408501e-09,6.179087e-38,6.837466e-10,0.9194025,9.4899926e-35,False
31.jpg,3,3,3,3.4220377e-11,1.3416493e-37,1.8368756e-16,1.0,3.0089721e-34,False
310.jpg,1,1,1,4.8322974e-36,1.0,2.0854291e-36,8.734361e-19,2.1794064e-23,False
311.jpg,1,1,1,2.0231792e-22,1.0,4.560952e-32,1.6900174e-29,2.6327203e-30,False
313.jpg,0,0,0,1.0,0.0,7.057062e-23,0.9794812,1.5526822e-29,False
315.jpg,0,0,0,1.0,0.0,2.1701654e-22,1.461972e-10,3.0734763e-32,False
316.jpg,2,2,2,1.0956405e-15,0.0,1.0,0.00017814097,0.0,False
317.jpg,3,3,3,2.973184e-31,1.749392e-24,0.00033086387,0.9999994,1.4795096e-33,False
318.jpg,0,3,0,0.002368536,0.0,5.6706224e-21,0.00087415276,2.2219053e-33,True
319.jpg,0,4,3,1.6352191e-35,3.5057158e-37,6.6514167e-28,0.001296076,5.799411e-28,True
32.jpg,3,4,3,0.0,1.08681454e-32,6.2724664e-16,0.002875675,7.294969e-33,True
320.jpg,0,1,1,3.1070164e-38,1.0,1.5313789e-26,1.1660612e-18,7.869375e-34,False
321.jpg,1,1,1,0.0,0.99999976,2.0597027e-36,2.0451736e-05,2.6933684e-35,False
322.jpg,0,0,0,0.96678704,8.080384e-30,6.8363076e-17,1.42143e-08,1.8326002e-30,False
323.jpg,3,4,3,0.0,1.0089861e-29,1.4013562e-30,2.9460911e-10,3.0117873e-33,True
324.jpg,1,4,3,1.2677262e-22,7.448788e-18,0.0,1.2971448e-16,2.7403452e-29,True
325.jpg,1,1,1,2.1873928e-24,1.0,3.6459837e-20,0.0002504598,5.4425676e-32,False
326.jpg,3,3,3,3.4461342e-19,0.0,8.643949e-24,1.0,2.113535e-33,False
327.jpg,1,2,1,1.7215897e-13,4.6387257e-05,1.8384005e-12,7.963797e-06,1.4677526e-29,True
328.jpg,0,3,3,4.151324e-05,2.8732473e-30,1.3670239e-10,0.999923,2.442894e-25,False
329.jpg,0,2,2,1.3780964e-12,2.227162e-22,0.99978656,6.091419e-11,3.5977523e-27,False
33.jpg,0,3,3,0.0,2.2176955e-19,6.244405e-34,6.4444316e-06,4.698152e-29,True
